name,amenity,shop,leisure,lon,lat,walking_time_min,distance_m,yandex_url,url_status,jsonfile
Останкино,,butcher,,37.7346396,55.813709,23.4,1951.5,https://yandex.com/maps/org/ostankino_television_technical_center/1077173834/,found,Телевизионный_технический_центр_Останкино_20260311_133117.json
,,,playground,37.72267003333334,55.81673029999999,23.5,1951.8,,skipped_unnamed,
,,,playground,37.736593822456896,55.79803162499082,23.4,1952.1,,skipped_unnamed,
Эверест,,supermarket,,37.7143816,55.8177338,23.5,1954.2,https://yandex.com/maps/org/everest/238268748040/,found,Эверест_20260305_184206.json
Гастроном,,convenience,,37.7112913,55.8173869,23.5,1954.2,https://yandex.com/maps/org/kuulklever_myasnov_otdokhni/243926522212/,found,КуулКлевер_МясновЪ_Отдохни_20260305_184250.json
,,,park,37.713460381482165,55.81769016701719,23.5,1954.6,,skipped_unnamed,
Суши Wok,fast_food,,,37.7316412,55.8146538,23.5,1954.6,https://yandex.com/maps/org/sushi_wok/1787805273/,found,Суши_Wok_20260311_133217.json
Магнит,,supermarket,,37.7379082,55.7994091,23.5,1955.2,https://yandex.com/maps/org/magnit/99809868413/,found,Магнит_20260305_185542.json
Кислород,pharmacy,,,37.7380297,55.7992435,23.5,1955.3,https://yandex.com/maps/org/pharmacy/44241023316/,found,Кислород_20260311_133236.json
,veterinary,,,37.7380422,55.7991959,23.5,1955.3,https://yandex.com/maps/org/multidisciplinary_veterinary_center/36838963086/,found,Многопрофильный_Ветеринарный_центр_20260311_133310.json
,,,playground,37.71298748116217,55.78835163324214,23.5,1955.8,,skipped_unnamed,
Бургер Кинг,fast_food,,,37.7337509,55.8139968,23.5,1956.7,https://yandex.com/maps/org/burger_king/17708396137/,found,Бургер_Кинг_20260311_133433.json
,,,pitch,37.73329995,55.79498625,23.5,1957.9,,skipped_unnamed,
,,,playground,37.7101242682242,55.817445158416064,23.5,1959.2,,skipped_unnamed,
Детский сад №367,kindergarten,,,37.70065560115224,55.81544634285513,23.6,1961.2,https://yandex.com/maps/org/school_1360/1070781216/,found,Школа___1360__корпус___11_Непоседы_20260305_184344.json
Бистро,fast_food,,,37.7365914,55.8126065,23.6,1964.2,https://yandex.com/maps/org/burger_king/17708396137/,found,Бургер_Кинг_20260311_133556.json
,,,track,37.73573463410016,55.80488734250775,23.6,1967.0,,skipped_unnamed,
,,,playground,37.7371947,55.8041869,23.6,1967.4,,skipped_unnamed,
,,,pitch,37.73570817434147,55.80491830828416,23.6,1968.7,,skipped_unnamed,
,atm,,,37.7080389,55.7891802,23.6,1970.1,https://yandex.com/maps/org/t_bank/217711506257/,found,Т-Банк_20260311_133613.json
,,,playground,37.729363273123575,55.81514520297749,23.6,1970.6,,skipped_unnamed,
,,,playground,37.69841246666667,55.8145295,23.7,1971.5,,skipped_unnamed,
,,convenience,,37.7013834,55.8164947,23.7,1971.7,https://yandex.com/maps/org/smeshannyye_tovary/114786180219/,found,Смешанные_товары_20260305_184511.json
СДМ банк,bank,,,37.7080607,55.7891642,23.7,1971.8,https://yandex.com/maps/org/sdm_bank/236890960831/,found,СДМ-банк_20260311_133634.json
5-й проезд Подбельского,,,,37.7256636,55.8172613,23.7,1972.0,,skipped_street,
,cafe,,,37.7325016,55.7948327,23.7,1973.2,https://yandex.com/maps/org/dodo_pizza/240832854365/,found,Додо_Пицца_20260311_133800.json
Аптека Эконом,pharmacy,,,37.7318078,55.814746,23.7,1976.5,https://yandex.com/maps/org/ekonom/98331562145/,found,Эконом_20260311_133824.json
Quick Shop,,convenience,,37.7298757,55.7933441,23.8,1977.8,https://yandex.com/maps/org/quick_shop/36631384710/,found,Quick_shop_20260305_185823.json
Метро «Бульвар Рокоссовского»,,,,37.7345117,55.8127106,23.8,1978.8,,skipped_street,
,cafe,,,37.7086401,55.7889772,23.8,1978.9,https://yandex.com/maps/org/vey_vo/65922762640/,found,Вей_ВО_20260311_133854.json
Школа №390,school,,,37.71584581728455,55.817664097798406,23.8,1980.0,https://yandex.com/maps/org/school_1360/23853663793/,found,Школа___1360__школьный_корпус___5_20260305_184600.json
5-й проезд Подбельского,,,,37.7257177,55.8173228,23.8,1981.4,,skipped_street,
Лёд и пар,cafe,,,37.7342906,55.8138928,23.8,1981.4,https://yandex.com/maps/org/lyod_i_par/35763923021/,found,Лёд_и_Пар_20260311_133932.json
Школа №1505 Дошкольные группы,kindergarten,,,37.73644467740628,55.79747734720049,23.8,1983.8,https://yandex.com/maps/org/shkola_1505_preobrazhenskaya_doshkolnoye_otdeleniye_7/1055396652/,found,Школа___1505_Преображенская__дошкольное_отделение__20260305_185918.json
Sub Cafe,cafe,,,37.7299911,55.7933456,23.9,1985.0,https://yandex.com/maps/org/sub_cafe/196014577182/,found,Sub_Cafe_20260311_133951.json
,,,playground,37.72648142184582,55.79127407102732,23.9,1989.6,,skipped_unnamed,
ВкусВилл,,convenience,,37.7021822,55.8165464,24.0,1990.1,https://yandex.com/maps/org/vkusvill/225776393108/,found,ВкусВилл_20260305_184634.json
,,,pitch,37.70333809601006,55.816412369345,23.9,1991.4,,skipped_unnamed,
,,,playground,37.73404703333333,55.7952233,23.9,1991.8,,skipped_unnamed,
Богородский храм,,,,37.6953421,55.8146857,23.9,1992.5,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260305_190442.json
Метро «Бульвар Рокоссовского»,,,,37.7342796,55.8140775,23.9,1992.7,,skipped_street,
Метро «Бульвар Рокоссовского»,,,,37.7339047,55.8141676,23.9,1993.2,,skipped_street,
Столички,pharmacy,,,37.6884323,55.7977667,23.9,1993.5,https://yandex.com/maps/org/stolichki/1782191637/,found,Столички_20260311_134020.json
,,,playground,37.7031518,55.8163835,24.0,1993.7,,skipped_unnamed,
,,,playground,37.73163986600218,55.793931296511424,24.0,1993.9,,skipped_unnamed,
"Школа №1505 ""Преображенская""",school,,,37.737962,55.8008166,23.9,1993.9,https://yandex.com/maps/org/gbou_g_moskvy_shkola_1505_preobrazhenskaya/129945181555/,found,ГБОУ_г__Москвы_школа_1505_Преображенская_20260305_185948.json
Ваша № 1,pharmacy,,,37.714187,55.8178668,24.0,1994.1,https://yandex.com/maps/org/vasha_1/157544574182/,found,Ваша___1_20260311_134047.json
,,,playground,37.723379,55.81736300000001,24.0,1994.2,,skipped_unnamed,
,,,,37.7355795,55.8141588,24.0,1996.3,,skipped_unnamed,
,,,,37.7320958,55.8150394,24.0,1997.7,,skipped_unnamed,
Trattoria Stefano,restaurant,,,37.7023229,55.8165623,24.1,1997.8,https://yandex.com/maps/org/trattoria_stefano/130160709762/,found,Траттория_Стефано_20260311_134152.json
Панин и К,,supermarket,,37.7335659,55.8140499,24.0,1999.1,https://yandex.com/maps/org/firma_panin_i_ko/113911783589/,found,Фирма_Панин_и_Ко_20260305_185238.json
,,,playground,37.708544462203385,55.8169176511695,24.0,2000.2,,skipped_unnamed,
Метро «Бульвар Рокоссовского»,,,,37.733997,55.8142266,24.0,2002.2,,skipped_street,
ВкусВилл,,convenience,,37.7335786,55.8141166,24.1,2003.8,https://yandex.com/maps/org/vkusvill/24922339057/,found,ВкусВилл_20260305_185312.json
Богородский храм,,,,37.6952626,55.8147518,24.0,2003.8,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260311_134244.json
МИРЭА - Российский технологический университет,,,,37.6987027,55.7932275,24.1,2006.2,https://yandex.com/maps/org/russian_technological_university_mirea/85018294236/,found,Российский_технологический_университет_МИРЭА_20260305_192518.json
,,,playground,37.69833437185181,55.81480561382429,24.1,2006.8,,skipped_unnamed,
РЖД Арена,,,,37.7394903,55.800267,24.1,2008.4,https://yandex.com/maps/org/rzd_arena/1013976871/,found,РЖД_Арена_20260305_190134.json
РЖД Арена,,,,37.7394329,55.8003716,24.1,2008.8,https://yandex.com/maps/org/rzd_arena/1013976871/,found,РЖД_Арена_20260311_134433.json
,atm,,,37.7334823,55.814135,24.1,2009.5,https://yandex.com/maps/org/t_bank/221943839596/,found,Т-Банк_20260311_134459.json
Куулклевер,,convenience,,37.7106303,55.8177244,24.2,2010.1,https://yandex.com/maps/org/kuulklever_myasnov_otdokhni/243926522212/,found,КуулКлевер_МясновЪ_Отдохни_20260305_184850.json
"Конечная автобусная станция ""Бульвар Рокоссовского""",,,,37.73706462855142,55.81319990639128,24.2,2010.8,,skipped_street,
МясновЪ,,convenience,,37.7105901,55.8177432,24.2,2013.4,https://yandex.com/maps/org/kuulklever_myasnov_otdokhni/243926522212/,found,КуулКлевер_МясновЪ_Отдохни_20260305_185024.json
Игральная улица,,,,37.7155937,55.8181545,24.2,2014.4,,skipped_street,
,,,playground,37.72132745,55.81753245,24.2,2016.4,,skipped_unnamed,
Игральная улица,,,,37.7155343,55.8181862,24.3,2019.1,,skipped_street,
,,,pitch,37.7322939,55.8144687,24.3,2021.4,,skipped_unnamed,
,,,playground,37.728633900000005,55.79188705,24.3,2023.2,,skipped_unnamed,
Улица Измайловский Вал,,,,37.7170539,55.787147950000005,24.3,2024.1,,skipped_street,
Сбербанк,bank,,,37.7026158,55.8166389,24.4,2024.6,https://yandex.com/maps/org/sberbank/1396706379/,found,СберБанк_20260311_134535.json
Улица Измайловский Вал,,,,37.7171421,55.7871881,24.3,2026.8,,skipped_street,
"Детский молодежный центр ""Сокольники""",community_centre,,,37.6871542,55.7978245,24.3,2027.4,https://yandex.com/maps/org/okts_vao_territorialnoye_upravleniye_sokolniki/81075567150/,found,ОКЦ_ВАО__Территориальное_управление_Сокольники_20260311_134553.json
Горздрав,pharmacy,,,37.7104208,55.81784,24.4,2028.4,https://yandex.com/maps/org/gorzdrav/212514464749/,found,Горздрав_20260311_134622.json
,,,playground,37.70040527528874,55.81624887637506,24.4,2028.6,,skipped_unnamed,
Детский сад №367,kindergarten,,,37.7037691,55.8168407,24.4,2029.2,https://yandex.com/maps/org/school_1360/1070781216/,found,Школа___1360__корпус___11_Непоседы_20260305_185217.json
"Детский молодежный центр ""Сокольники""",community_centre,,,37.694305,55.795897,24.3,2029.3,https://yandex.com/maps/org/okts_vao_territorialnoye_upravleniye_sokolniki/1241408253/,found,ОКЦ_ВАО__Территориальное_управление_Сокольники_20260311_134640.json
МИРЭА - Российский технологический университет,,,,37.6986175,55.7932612,24.4,2029.9,https://yandex.com/maps/org/russian_technological_university_mirea/85018294236/,found,Российский_технологический_университет_МИРЭА_20260311_134718.json
Улица Измайловский Вал,,,,37.7171857,55.78716035,24.4,2030.4,,skipped_street,
,,,playground,37.68976234931245,55.79759637409795,24.4,2032.3,,skipped_unnamed,
Богородское,,,,37.7006522,55.8165986,24.5,2033.5,,not_found,
,,,playground,37.7373451,55.7978903,24.4,2035.1,,skipped_unnamed,
Богородский храм,,,,37.694297,55.8148462,24.5,2037.6,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260305_191043.json
МИРЭА - Российский технологический университет,,,,37.6984289,55.7929387,24.5,2037.9,https://yandex.com/maps/org/russian_technological_university_mirea/85018294236/,found,Российский_технологический_университет_МИРЭА_20260311_134757.json
,,,playground,37.73898153131604,55.79923738729,24.5,2039.0,,skipped_unnamed,
Богородский храм,,,,37.696003700000006,55.8149905,24.5,2041.5,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260311_134848.json
,,,pitch,37.7290557,55.79188124999999,24.5,2041.8,,skipped_unnamed,
МИРЭА - Российский технологический университет,,,,37.6983684,55.7929629,24.5,2042.3,https://yandex.com/maps/org/russian_technological_university_mirea/85018294236/,found,Российский_технологический_университет_МИРЭА_20260305_193244.json
Богородский храм,,,,37.6943935,55.8149033,24.5,2043.2,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260311_134940.json
Богородский храм,,,,37.6941724,55.8148527,24.5,2043.8,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260305_190919.json
One Price Coffee,fast_food,,,37.733194,55.814445,24.6,2046.4,https://yandex.com/maps/org/one_price_coffee/15423397441/,found,One_Price_Coffee_20260311_135009.json
Богородское,,,,37.7006106,55.8166403,24.6,2047.0,,not_found,
Богородское,,,,37.7011362,55.8170058,24.7,2048.5,,not_found,
Пятёрочка,,supermarket,,37.7132966,55.8183129,24.6,2048.5,https://yandex.com/maps/org/pyatyorochka/1511028248/,found,Пятёрочка_20260305_185433.json
Южный Хапиловский сквер,,,park,37.71542659515861,55.78742786908234,24.6,2050.2,https://yandex.com/maps/org/yuzhny_khapilovsky_public_garden/22818682059/,found,Южный_Хапиловский_сквер_20260305_190950.json
Магнит,,supermarket,,37.7095319,55.8176769,24.6,2050.7,https://yandex.com/maps/org/magnit/221523443558/,found,Магнит_20260305_185350.json
Богородский храм,,,,37.6960486,55.8150507,24.6,2052.4,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260305_191321.json
храм Преображения Господня,place_of_worship,,,37.69601681551126,55.81462346304023,24.6,2052.5,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260311_135101.json
СДЭК,post_office,,,37.6957735,55.794353,24.6,2052.6,https://yandex.com/maps/org/cdek/209083245443/,found,CDEK_20260311_135131.json
Альдента,,convenience,,37.7287939,55.8158573,24.7,2055.2,https://yandex.com/maps/org/al_denta/134068053732/,found,Альдента_20260305_185611.json
,,,pitch,37.7373344,55.7980833,24.7,2056.1,,skipped_unnamed,
Богородский храм,,,,37.6939936,55.8148875,24.7,2056.1,https://yandex.com/maps/org/church_of_the_transfiguration_of_the_savior/1189288916/,found,Храм_Преображения_Господня_в_Богородском_20260305_191418.json
